"player_id","age","gender","country","device","game_genre","session_count","avg_session_length","total_play_mins","spending_segment","in_app_purchase_amount","first_purchase_days_after_install","payment_method","last_purchase_date","is_purchaser","days_to_first_pay","is_outlier_age","data_version"
"2cb3b1b3-eb76-4e18-98f8-5b9590377bca",35,"Female","CHINA","Android","MMORPG",8,23.64,189.12,"Minnow",0.00,NULL,NULL,NULL,False,NULL,False,"2026-05-27"
"2cbab351-6798-4201-90fb-6b55006f3085",34,"Male","AFGHANISTAN","iOS","Fighting",9,13.03,117.27,"Minnow",4.33,30,"Credit Card","2025-07-12",True,30,False,"2026-05-27"
"2cc2570c-c220-4bd1-bb56-c264afb61f34",25,"Male","IRAN","iOS","Strategy",10,9.46,94.60,"Minnow",0.40,21,"Carrier Billing","2025-04-25",True,21,False,"2026-05-27"
"2ccb05c5-4830-474e-8d68-48724384617b",16,"Male","CHINA","iOS","Sandbox",10,14.63,146.30,"Minnow",0.00,NULL,NULL,NULL,False,NULL,False,"2026-05-27"
"2cd9ff69-2a0d-4df7-82d5-400d609f66f5",35,"Female","MEXICO","Android","Simulation",9,25.76,231.84,"Minnow",17.37,14,"Credit Card","2025-03-26",True,14,False,"2026-05-27"
"2cdc2745-7882-4755-9e10-5dc7c4726c5b",34,"Male","USA","Android","Racing",11,16.21,178.31,"Minnow",11.14,17,"Carrier Billing","2025-02-02",True,17,False,"2026-05-27"
"2ceef70a-e740-419a-9420-0324831c8346",23,"Male","INDIA","iOS","Sports",13,10.74,139.62,"Minnow",18.88,3,"Debit Card","2025-07-05",True,3,False,"2026-05-27"
"2d02189e-ccab-45bf-9e8d-37040baadcad",NULL,"Male","SPAIN","Android","Sports",10,20.55,205.50,"Minnow",2.52,15,"Apple Pay","2025-05-10",True,15,True,"2026-05-27"
"2d46af10-1a04-48a6-ad17-4c5d48c63739",37,"Male","NORWAY","Android","Puzzle",13,33.01,429.13,"Minnow",5.78,4,"Debit Card","2025-07-25",True,4,False,"2026-05-27"
"2d5a2b86-8371-4871-9d36-525092239630",19,"Female","CANADA","Android","Racing",6,22.06,132.36,"Minnow",13.36,12,"Gift Card","2025-03-19",True,12,False,"2026-05-27"
"2d5c477e-feab-41f0-ba0d-1e8d765e5baa",35,"Male","JAPAN","iOS","MMORPG",6,25.93,155.58,"Minnow",0.97,24,"Google Pay","2025-01-30",True,24,False,"2026-05-27"
"2d86b082-b25e-4635-89bd-e2fd0cd2121d",30,"Female","GERMANY","iOS","MOBA",6,9.53,57.18,"Minnow",10.02,6,"Credit Card","2025-05-11",True,6,False,"2026-05-27"
"2d885d83-21dc-4ce7-8cd8-2bd0826d892f",29,"Male","GERMANY","Android","Sandbox",8,7.74,61.92,"Minnow",1.61,22,"Gift Card","2025-08-06",True,22,False,"2026-05-27"
"2d8c43e0-0531-45fe-b013-895d0a573ed4",42,"Male","SWITZERLAND","iOS","MMORPG",12,23.1,277.20,"Dolphin",295.64,11,"Credit Card","2025-05-08",True,11,False,"2026-05-27"
"2da8404d-b63d-4c9c-a0f4-35aff413d004",26,"Male","INDIA","Android","Role Playing",7,32.16,225.12,"Minnow",6.95,29,"Gift Card","2025-04-24",True,29,False,"2026-05-27"
"2db0dcae-bcfd-4a90-aac3-3c9d6960fede",54,"Male","DENMARK","Android","MMORPG",7,9.97,69.79,"Minnow",16.20,4,"Google Pay","2025-08-01",True,4,False,"2026-05-27"
"2dbdc7d2-d9b7-4618-9686-d9c75d941929",33,"Female","EGYPT","Android","Action RPG",8,10.4,83.20,"Minnow",8.02,25,"Google Pay","2025-07-30",True,25,False,"2026-05-27"
"2dc0057e-7075-44be-b0d2-678506bfa80b",21,"Male","SRI LANKA","iOS","Card",16,8.44,135.04,"Minnow",18.94,13,"Gift Card","2025-06-09",True,13,False,"2026-05-27"
"2de4aa24-87fe-4fa8-928f-f2e8a2407cce",33,"Male","INDIA","iOS","Fighting",7,18.54,129.78,"Minnow",8.26,24,"Paypal","2025-02-20",True,24,False,"2026-05-27"
"2df6aca1-4c6a-4e77-8dff-fa5fc8609726",46,"Female","USA","iOS","Action RPG",11,14.23,156.53,"Minnow",5.94,11,"Debit Card","2025-02-21",True,11,False,"2026-05-27"
"2dfc5783-a953-4134-b8c3-8d80b5dff59b",50,"Male","ITALY",NULL,"Strategy",9,6.15,55.35,"Minnow",14.85,23,"Credit Card","2025-06-09",True,23,False,"2026-05-27"
"2e14a235-ad98-4382-a228-280724738187",43,"Male","BANGLADESH","Android","Role Playing",19,18.7,355.30,"Minnow",10.17,12,"Gift Card","2025-07-17",True,12,False,"2026-05-27"
"2e181cc0-cbc8-405f-ac32-57c8275307a4",54,"Male","FRANCE","Android","Fighting",13,24.16,314.08,"Minnow",3.36,15,"Apple Pay","2025-04-18",True,15,False,"2026-05-27"
"2e69c88f-c90b-4bda-b9dc-53b5dd003354",49,"Female","UK","Android","MMORPG",7,24.66,172.62,"Minnow",11.20,24,"Credit Card","2025-05-25",True,24,False,"2026-05-27"
"2e7bd3fa-70a4-4c6a-88d5-a36deb29e37d",32,"Male","ITALY","Android","Adventure",17,26.46,449.82,"Minnow",6.77,9,"Credit Card","2025-01-31",True,9,False,"2026-05-27"
"2e8f1279-b198-47e6-9cba-9859753651e7",24,"Male","JAPAN","iOS","Strategy",8,27.25,218.00,"Minnow",8.32,20,"Gift Card","2025-06-19",True,20,False,"2026-05-27"
"2eb3482b-04e9-467c-8f39-596853c89d06",16,"Female","MEXICO","iOS","Fighting",6,31.48,188.88,"Minnow",9.47,15,"Apple Pay","2025-01-13",True,15,False,"2026-05-27"
"2ed9c677-9710-48bb-ae30-fc85a8ed94ea",23,"Male","IRAN","iOS","Simulation",5,16.83,84.15,"Minnow",10.25,21,"Credit Card","2025-07-20",True,21,False,"2026-05-27"
"2ef7cddb-0fcc-4a2f-907c-e5e49ca9c85a",30,"Male","AFGHANISTAN","iOS","Card",10,31.14,311.40,"Minnow",7.71,3,"Google Pay","2025-05-07",True,3,False,"2026-05-27"
"2f1604bc-ae23-45df-af38-85f48e4bd2a8",46,"Male","NETHERLANDS","Android","Racing",8,7.86,62.88,"Minnow",6.93,18,"Apple Pay","2025-01-11",True,18,False,"2026-05-27"
"2f30d6ae-69d8-4b27-bfbe-0e53c7db97b6",29,"Male","SAUDI ARABIA","iOS","Sports",13,9.13,118.69,"Minnow",16.42,2,"Gift Card","2025-03-22",True,2,False,"2026-05-27"
"2f469427-3ad5-4c3f-b6b6-2ae322c71fe4",43,"Female","SAUDI ARABIA","Android","Sports",7,17.67,123.69,"Dolphin",358.28,2,"Paypal","2025-08-13",True,2,False,"2026-05-27"
"2f521883-7791-4f7c-8640-cb832adf21e0",36,"Male","SOUTH KOREA","Android","Sports",15,24.43,366.45,"Whale",2129.13,24,"Gift Card","2025-02-03",True,24,False,"2026-05-27"
"2f61baa1-fcd4-4029-bf68-545196d0fb7d",17,"Male","INDIA","Android","Adventure",9,27.06,243.54,"Dolphin",214.66,4,"Credit Card","2025-03-18",True,4,False,"2026-05-27"
"2f6be3f9-4a90-40e2-87c3-3552f7cc36d6",35,"Male","SOUTH KOREA","Android","Puzzle",16,20.62,329.92,"Minnow",13.60,10,"Paypal","2025-06-23",True,10,False,"2026-05-27"
"2f77fe71-0e48-4f86-b6d2-cc5d423d8801",41,"Female","SAUDI ARABIA","iOS","MMORPG",12,5.59,67.08,"Dolphin",290.44,20,"Credit Card","2025-05-11",True,20,False,"2026-05-27"
"2f80fd04-ecc1-4a78-99f3-4e41d26db2a2",34,"Female","ITALY","Android","Role Playing",11,22.74,250.14,"Dolphin",0.00,NULL,NULL,NULL,False,NULL,False,"2026-05-27"
"2f9b59a8-8fa4-48cf-abec-3f3dd76aaf86",36,"Female","SWITZERLAND","iOS","Casual",7,20.17,141.19,"Minnow",16.90,5,"Paypal","2025-03-23",True,5,False,"2026-05-27"
"2fa19276-20f4-4df4-a7fc-b4fa750dc23e",48,"Male","SWITZERLAND","iOS","Sandbox",7,33.78,236.46,"Minnow",4.08,10,"Apple Pay","2025-04-17",True,10,False,"2026-05-27"
"2fa8bcb7-2614-4f11-9083-5a6c3c17fb53",30,"Male","SWEDEN","Android","Battle Royale",16,19.49,311.84,"Minnow",10.24,2,"Gift Card","2025-06-29",True,2,False,"2026-05-27"
"2fae3866-5de3-4527-a859-956a9d7cd616",32,"Female","BANGLADESH","iOS","Card",10,27.36,273.60,"Minnow",6.22,14,"Paypal","2025-03-18",True,14,False,"2026-05-27"
"2fb23324-82f5-4a4b-9e03-6539b889ef23",42,"Male","AFGHANISTAN","Android","Sandbox",11,8.36,91.96,"Minnow",7.81,3,"Google Pay","2025-04-17",True,3,False,"2026-05-27"
"2fb23cc6-286d-487c-b58d-610659d679bd",53,"Male","BANGLADESH","Android","Racing",12,31.78,381.36,"Minnow",2.75,5,"Carrier Billing","2025-03-08",True,5,False,"2026-05-27"
"2fb25fed-3e11-4d61-860a-db76c61cb308",50,"Male","ITALY","iOS","Strategy",5,9.31,46.55,"Whale",4378.31,6,"Debit Card","2025-06-24",True,6,False,"2026-05-27"
"2fddecc6-09ea-4c83-8df0-87e3ede9caf8",32,"Female","NETHERLANDS","iOS","MOBA",1,31.28,31.28,"Minnow",7.00,21,"Apple Pay","2025-03-02",True,21,False,"2026-05-27"
"3004a46f-6c32-4e0a-8fa2-d1dbb3484cd5",29,"Unknown","SAUDI ARABIA","iOS","MMORPG",10,9.62,96.20,"Minnow",19.37,25,"Credit Card","2025-02-20",True,25,False,"2026-05-27"
"301abf60-5455-4a9d-84be-128b5c4e80a6",26,"Male","SOUTH KOREA","Android","Casual",15,18.51,277.65,"Minnow",16.14,19,"Credit Card","2025-01-30",True,19,False,"2026-05-27"
"303b98fc-a6ca-4706-8b28-192e6e60d9be",46,"Male","AFGHANISTAN","Android","Racing",9,10.59,95.31,"Minnow",17.22,26,"Paypal","2025-05-16",True,26,False,"2026-05-27"
"303fc7e5-a015-4cb4-8c55-20cbe87eaa08",34,"Male","CHINA","Android","Casual",11,10.7,117.70,"Minnow",9.26,25,"Gift Card","2025-02-23",True,25,False,"2026-05-27"
"3048af6d-baae-4191-8bdf-817c23661235",49,"Male","MEXICO","Android","Battle Royale",7,29.93,209.51,"Dolphin",0.00,NULL,NULL,NULL,False,NULL,False,"2026-05-27"
"308993f8-eed6-43fe-9636-2429386144a4",36,"Male","FRANCE","Android","Casual",13,27.25,354.25,"Minnow",6.16,4,"Gift Card","2025-05-16",True,4,False,"2026-05-27"
"308c9857-b40c-4c6c-8453-ab20e3cd5980",50,"Male","DENMARK","iOS","Casual",6,26.12,156.72,"Minnow",0.00,NULL,NULL,NULL,False,NULL,False,"2026-05-27"
"30919f5a-ad1b-44a9-b947-550eadade5cb",35,"Female","BANGLADESH","Android","Sports",12,8.87,106.44,"Dolphin",221.17,27,"Debit Card","2025-06-09",True,27,False,"2026-05-27"
"30926f5d-5869-4e9c-a180-f35ca6d98465",22,"Female","FRANCE","iOS","Card",12,27.92,335.04,"Minnow",19.67,11,"Carrier Billing","2025-03-05",True,11,False,"2026-05-27"
"30999d7f-907b-4927-ae18-a5ef79ba6154",50,"Female","RUSSIA","Android","Puzzle",11,16.56,182.16,"Dolphin",222.90,4,"Apple Pay","2025-02-17",True,4,False,"2026-05-27"
"30f287ce-0a5f-4478-91b2-d1e168d6ea1d",20,"Female","EGYPT","iOS","Racing",12,20.01,240.12,"Minnow",13.73,14,"Carrier Billing","2025-05-25",True,14,False,"2026-05-27"
"3100e13d-2257-478f-8951-8f0dd8a60173",47,"Female","SWITZERLAND","Android","Card",10,24.83,248.30,"Minnow",5.61,18,"Carrier Billing","2025-02-11",True,18,False,"2026-05-27"
"3128eec4-bd55-4f23-aa64-251a72112081",26,"Male","MEXICO","Android","MMORPG",10,6.37,63.70,"Minnow",3.75,10,"Paypal","2025-06-09",True,10,False,"2026-05-27"
"31325e6e-eec7-45a0-a6e9-b616540a8879",51,"Unknown","BRAZIL","Android","Fighting",9,27.98,251.82,"Minnow",12.38,22,"Gift Card","2025-03-07",True,22,False,"2026-05-27"
"313dfcd8-e606-4fc6-9e10-c8c2c6721088",32,"Male","CHINA","Android","Sandbox",10,31.73,317.30,"Minnow",13.68,10,"Gift Card","2025-01-03",True,10,False,"2026-05-27"
"314a4c5b-7e6b-4ce2-9314-30ad9a74b1f1",31,"Male","FRANCE","Android","Action RPG",14,16.09,225.26,"Minnow",12.37,11,"Debit Card","2025-04-24",True,11,False,"2026-05-27"
"3177bcb0-e554-41a6-b279-59d88a1d4472",26,"Male","RUSSIA","Android","Simulation",8,12.99,103.92,"Minnow",1.18,6,"Debit Card","2025-01-14",True,6,False,"2026-05-27"
"3177fe4a-89dd-4aa9-ab77-a27ded2b6bc8",23,"Male","CHINA","iOS","Action RPG",9,15.73,141.57,"Whale",0.00,NULL,NULL,NULL,False,NULL,False,"2026-05-27"
"318b3bac-6e2a-4b30-b152-66f0d488fe35",43,"Male","SWEDEN","iOS","Sandbox",8,17.82,142.56,"Minnow",15.82,29,"Gift Card","2025-03-13",True,29,False,"2026-05-27"
"31b4539f-e5e4-4d8b-ad57-c32c409304ba",41,"Female","DENMARK","iOS","Strategy",5,15.53,77.65,"Minnow",2.74,9,"Credit Card","2025-05-07",True,9,False,"2026-05-27"
"31be697c-f6b6-4dee-9e31-fca6fc2327f2",46,"Female",NULL,"Android","Racing",6,15.4,92.40,"Dolphin",59.46,21,"Gift Card","2025-05-06",True,21,False,"2026-05-27"
"31c31d16-cb10-49e6-b05a-1b575ed2a9b3",41,"Female","SRI LANKA","iOS","Action RPG",14,24.73,346.22,"Minnow",18.06,1,"Google Pay","2025-06-19",True,1,False,"2026-05-27"
"31c7dd40-778b-45e0-bce4-d349ef2b21fb",35,"Male","SRI LANKA","Android","Action RPG",13,18.43,239.59,"Whale",2814.37,22,"Gift Card","2025-02-05",True,22,False,"2026-05-27"
"3239c5ff-4690-4ec5-8b63-f4eaca48bc93",41,"Male","SOUTH KOREA","Android","MMORPG",10,12.19,121.90,"Minnow",19.38,13,"Paypal","2025-03-20",True,13,False,"2026-05-27"
"323a1fea-5e4c-478a-8b29-60cbad346bef",44,"Male","BANGLADESH","Android","Role Playing",13,30.7,399.10,"Minnow",4.69,13,"Credit Card","2025-07-06",True,13,False,"2026-05-27"
"323d16c9-3285-4255-8602-f9ff6df1a780",52,"Female","MEXICO","iOS","Fighting",12,25.22,302.64,"Dolphin",215.15,6,"Apple Pay","2025-06-17",True,6,False,"2026-05-27"
"3248ce3e-ce21-42f6-a46d-64cd6f1fcbaa",27,"Female","AFGHANISTAN","Android","Strategy",8,15.36,122.88,"Dolphin",223.28,28,"Credit Card","2025-03-13",True,28,False,"2026-05-27"
"3250c684-15a9-421c-9383-82b4949fa324",24,"Male","SPAIN","Android","MMORPG",7,11.24,78.68,"Minnow",0.16,19,"Paypal","2025-04-20",True,19,False,"2026-05-27"
"32744f25-ba7a-459f-b164-c2090abb8bd8",50,"Female","NORWAY","Android","MMORPG",12,6.11,73.32,"Minnow",4.51,27,"Apple Pay","2025-06-01",True,27,False,"2026-05-27"
"32857cdf-a192-4792-8733-3854063a18ef",34,"Unknown","JAPAN","iOS","Sandbox",12,28.93,347.16,"Minnow",1.02,17,"Gift Card","2025-02-25",True,17,False,"2026-05-27"
"328ce398-d067-47e6-9335-995320140300",24,"Female","BANGLADESH","Android","Battle Royale",7,32.35,226.45,"Minnow",16.40,4,"Carrier Billing","2025-02-14",True,4,False,"2026-05-27"
"329a9d9c-2988-4f7f-9859-c1d18098fbc6",17,"Female","RUSSIA","iOS","Card",7,17.45,122.15,"Minnow",15.01,4,"Paypal","2025-03-22",True,4,False,"2026-05-27"
"329e4d9c-1ffe-44ed-a150-d99af69c112f",23,"Female","AFGHANISTAN","iOS","Fighting",9,19.73,177.57,"Minnow",11.62,3,"Paypal","2025-01-30",True,3,False,"2026-05-27"
"32b9a3ed-be6c-4669-be6e-02f9a2554213",24,"Male","UK","iOS","Battle Royale",12,14.03,168.36,"Dolphin",82.96,8,"Apple Pay","2025-01-19",True,8,False,"2026-05-27"
"32d91c1b-7b02-412d-b3bd-7ba48f01e8ea",47,"Female","GERMANY","iOS","Racing",11,7.21,79.31,"Dolphin",395.95,6,"Debit Card","2025-03-07",True,6,False,"2026-05-27"
"32d9da1b-553c-43da-8802-836435436803",17,"Male","RUSSIA","iOS","Puzzle",13,18.97,246.61,"Minnow",3.46,9,"Gift Card","2025-07-04",True,9,False,"2026-05-27"
"32dbb701-055f-4156-9850-a847816fd2d7",34,"Male","UK","iOS","Casual",10,18.18,181.80,"Minnow",13.79,29,"Debit Card","2025-01-16",True,29,False,"2026-05-27"
"32e6555f-1157-483f-b9ed-be0696940fc8",49,"Female","INDIA","iOS","Card",10,14.29,142.90,"Minnow",2.22,21,"Credit Card","2025-02-07",True,21,False,"2026-05-27"
"32e71dbe-a21b-4db4-be44-1e2048e36a64",45,"Male","SAUDI ARABIA","iOS","Fighting",11,27.03,297.33,"Dolphin",490.96,23,"Gift Card","2025-05-11",True,23,False,"2026-05-27"
"32ff9c6b-9360-47ed-bef4-c6bdb353e893",15,"Female","NORWAY","Android","Action RPG",15,25.67,385.05,"Minnow",13.34,20,"Google Pay","2025-01-02",True,20,False,"2026-05-27"
"330a6342-0283-40d7-9738-53d4d8e18623",37,"Female","SWEDEN","Android","Racing",10,14.34,143.40,"Minnow",13.26,10,"Debit Card","2025-03-16",True,10,False,"2026-05-27"
"330fc9fc-14b1-4091-82ae-551a3959cc13",46,"Male","CANADA","iOS","Battle Royale",10,24.35,243.50,"Minnow",0.00,NULL,NULL,NULL,False,NULL,False,"2026-05-27"
"331deea7-19c1-4927-892b-76174d56ec49",29,"Female","SPAIN","iOS","Battle Royale",6,7.68,46.08,"Minnow",6.50,26,"Credit Card","2025-06-21",True,26,False,"2026-05-27"
"3321111e-b616-4f8e-87b8-a43ec8148f27",36,"Male",NULL,"iOS","Action RPG",12,11.44,137.28,"Minnow",14.94,16,"Apple Pay","2025-03-08",True,16,False,"2026-05-27"
"33470a5a-5ca5-4d11-92f2-4fe7a979e9e7",31,"Male","NETHERLANDS","Android","Racing",7,21.32,149.24,"Minnow",16.34,9,"Debit Card","2025-01-24",True,9,False,"2026-05-27"
"33677ea2-9fd1-44b6-a14f-0d0b5fd3f34b",17,"Male","FRANCE","iOS","Racing",4,19.94,79.76,"Minnow",7.28,1,"Credit Card","2025-07-12",True,1,False,"2026-05-27"
"338e9ca7-951f-4877-89a7-b30814850e33",20,"Male","SRI LANKA","Android","Card",12,27.57,330.84,"Minnow",19.54,15,"Google Pay","2025-07-29",True,15,False,"2026-05-27"
"3396debb-b2ba-4daa-95ae-26923b0771e2",47,"Unknown","TURKEY","iOS",NULL,15,10.91,163.65,"Minnow",19.22,15,"Paypal","2025-07-11",True,15,False,"2026-05-27"
"339a5c25-f16d-4bbe-8a06-1c91bbd68dd8",48,"Female","NORWAY","iOS","MMORPG",12,22.78,273.36,"Minnow",1.04,21,"Debit Card","2025-01-20",True,21,False,"2026-05-27"
"33cc58af-4110-4642-aca2-ebf9a9793301",42,"Female","AUSTRALIA","Android","Puzzle",11,34.19,376.09,"Minnow",3.31,29,"Google Pay","2025-05-29",True,29,False,"2026-05-27"
"33d8bc71-0574-4e5f-bd42-927cc1a7cd89",25,"Female","JAPAN","Android","Puzzle",6,7.1,42.60,"Minnow",9.64,8,"Gift Card","2025-05-19",True,8,False,"2026-05-27"
"33dea913-5e57-4a0b-814d-4d4587312a2c",30,"Female","IRAN","iOS","Casual",10,16.32,163.20,"Minnow",12.78,9,"Carrier Billing","2025-06-28",True,9,False,"2026-05-27"
"3424241a-5d11-431d-8159-c69f239cf949",52,"Male","CHINA","Android","Role Playing",9,19.44,174.96,"Minnow",2.94,4,"Google Pay","2025-07-17",True,4,False,"2026-05-27"
"345be258-12ee-4224-ab53-5c05b44f29f8",32,"Male","SAUDI ARABIA","Android","Racing",10,7.32,73.20,"Dolphin",210.69,16,"Credit Card","2025-04-09",True,16,False,"2026-05-27"
"3465bd09-2c8e-4ade-a9a9-7dfa36c2eb07",51,"Male","JAPAN","Android","Puzzle",10,23.37,233.70,"Minnow",12.14,5,"Carrier Billing","2025-08-07",True,5,False,"2026-05-27"
"346d5b30-8902-4ec6-89d7-ffd1be8c3b56",47,"Female","RUSSIA","iOS","Racing",14,13.28,185.92,"Minnow",15.33,8,"Gift Card","2025-05-06",True,8,False,"2026-05-27"
"346f5e91-4670-47cc-b406-827191d953a9",15,"Male","JAPAN","Android","Racing",12,19.56,234.72,"Minnow",16.52,30,"Carrier Billing","2025-01-30",True,30,False,"2026-05-27"
"346fb0e4-f546-4abc-84f2-2b39cddafa7b",NULL,"Male","CANADA","Android","Puzzle",13,34.12,443.56,"Minnow",2.19,0,"Debit Card","2025-07-01",True,0,True,"2026-05-27"
"347f5849-6fa6-4fe4-a2e8-b82bfcee87f6",33,"Female","SPAIN","Android","MOBA",11,22.78,250.58,"Minnow",11.47,5,"Paypal","2025-06-16",True,5,False,"2026-05-27"
"348cd0d3-d9da-4ab4-a359-d5fc02fefd67",22,"Female","RUSSIA","Android","Racing",5,31.72,158.60,"Minnow",11.86,4,"Google Pay","2025-01-10",True,4,False,"2026-05-27"
"34c56aa2-33c0-40c0-af9b-6c5b45929851",21,"Male","SOUTH KOREA","iOS","Sports",12,7.62,91.44,"Minnow",13.78,20,"Gift Card","2025-06-28",True,20,False,"2026-05-27"
"34ef407a-9d09-4791-b00a-5adb3d631e07",26,"Female","BANGLADESH","Android","Puzzle",9,32.57,293.13,"Minnow",2.81,19,"Apple Pay","2025-03-19",True,19,False,"2026-05-27"
"34f0c917-4aae-4f09-8c58-36847e4dd8a3",24,"Male","DENMARK","iOS","Casual",11,16.7,183.70,"Minnow",0.00,NULL,NULL,NULL,False,NULL,False,"2026-05-27"
"34f4704a-60d6-4633-9f5f-05dd74cff7d8",41,"Male","MEXICO","Android","Adventure",13,6.88,89.44,"Minnow",19.79,22,"Google Pay","2025-04-21",True,22,False,"2026-05-27"
"35280c19-e98b-4d8b-ab78-e960a7b045cc",31,"Male","GERMANY","Android","Sandbox",8,20.53,164.24,"Dolphin",296.66,10,"Apple Pay","2025-01-26",True,10,False,"2026-05-27"
"352cf3d4-4d3e-48fc-b5d8-a130e9f015df",45,"Female","IRAN","Android","Role Playing",6,7.97,47.82,"Dolphin",123.65,5,"Google Pay","2025-06-07",True,5,False,"2026-05-27"
"353de7be-6788-4178-829b-5b7231ef4033",NULL,"Male","SOUTH KOREA","iOS","MOBA",7,23.63,165.41,"Minnow",17.80,6,"Google Pay","2025-04-16",True,6,True,"2026-05-27"
"354e16a9-9b4d-4be7-b931-63b13c940cd9",39,"Male","INDIA","iOS","Role Playing",9,7.01,63.09,"Minnow",15.90,18,"Google Pay","2025-02-05",True,18,False,"2026-05-27"
"3574b11e-0614-482b-8131-a52f2a0dee95",54,"Female","SWITZERLAND","Android","Puzzle",9,16.16,145.44,"Whale",0.00,NULL,NULL,NULL,False,NULL,False,"2026-05-27"
"3585f5b9-dd24-4e26-baff-6df15f9eb1b6",33,"Female","IRAN","iOS","MOBA",8,29.98,239.84,"Minnow",17.26,13,"Google Pay","2025-07-04",True,13,False,"2026-05-27"
"35c18f0d-0aa3-4364-80e5-e3674b795435",21,"Female","SAUDI ARABIA","Android","Sports",9,21.44,192.96,"Minnow",2.49,29,"Credit Card","2025-07-11",True,29,False,"2026-05-27"
"35dfa72c-ec1f-40b1-8942-27eea47f70df",41,"Male","INDIA","Android","Simulation",12,10.77,129.24,"Minnow",18.71,0,"Paypal","2025-03-07",True,0,False,"2026-05-27"
"36032638-bdf5-446b-9046-75765334364b",41,"Male","ITALY","Android","Battle Royale",9,27.3,245.70,"Minnow",16.35,20,"Google Pay","2025-05-27",True,20,False,"2026-05-27"
"361b7b91-a88c-4adf-babd-403446a437b3",40,"Other","DENMARK","Android",NULL,16,34.08,545.28,"Minnow",11.63,9,"Google Pay","2025-03-12",True,9,False,"2026-05-27"
"363fa777-be62-4eda-bc53-873de2201958",26,"Female","INDIA","Android","Casual",12,5.64,67.68,"Minnow",10.43,3,"Carrier Billing","2025-02-25",True,3,False,"2026-05-27"
"3656b776-3274-4b54-a510-f6ae36c4d828",31,"Female","INDIA","Android","Sports",8,10.37,82.96,"Minnow",3.71,13,"Debit Card","2025-06-16",True,13,False,"2026-05-27"
"366186a0-b17d-4af6-937b-a268a22060e2",24,"Male","SRI LANKA","Android","MOBA",11,27.94,307.34,"Minnow",4.09,20,"Credit Card","2025-07-28",True,20,False,"2026-05-27"
"3685632a-337d-4504-ab85-c8e735ec80d3",46,"Male","EGYPT","Android","Puzzle",8,29.06,232.48,"Minnow",1.14,9,"Carrier Billing","2025-04-02",True,9,False,"2026-05-27"
"3694d224-e18d-478a-94bf-e60ccfb2b995",34,"Female","TURKEY","Android","MOBA",9,17.71,159.39,"Minnow",7.54,3,"Carrier Billing","2025-01-10",True,3,False,"2026-05-27"
"36a20061-f752-44e9-8235-dd267ab6c2a2",52,"Male","GERMANY","iOS","MMORPG",11,20.85,229.35,"Minnow",16.83,16,"Paypal","2025-02-12",True,16,False,"2026-05-27"
"36ae1df2-3629-4844-bf9d-4c4ca681a775",33,"Male","GERMANY","Android","Strategy",8,31.57,252.56,"Minnow",2.00,5,"Credit Card","2025-07-13",True,5,False,"2026-05-27"
"36dcc7b7-b9b2-410b-a577-34d31d725cdf",36,"Male","SWEDEN","Android","Action RPG",12,6.41,76.92,"Minnow",6.25,18,"Credit Card","2025-03-30",True,18,False,"2026-05-27"
"36ebf63c-db65-447a-942a-4c7d7b5327eb",32,"Male","EGYPT","Android","Strategy",10,6.26,62.60,"Minnow",10.99,23,"Apple Pay","2025-07-28",True,23,False,"2026-05-27"
"36fffb0c-b111-40a3-9d01-b960914e05c3",49,"Male","CHINA","Android","Simulation",18,11.26,202.68,"Minnow",6.77,10,"Paypal","2025-07-11",True,10,False,"2026-05-27"
"372d085b-3480-4e4e-bb36-1359c2285496",14,"Male","USA","iOS","Action RPG",9,6.93,62.37,"Minnow",16.87,30,"Debit Card","2025-07-16",True,30,False,"2026-05-27"
"37362cbf-d5c3-4f32-af79-5dd1c4fedb0b",52,"Female","IRAN","iOS","Adventure",11,8.89,97.79,"Dolphin",338.90,21,"Google Pay","2025-02-16",True,21,False,"2026-05-27"
"373d406e-091c-4ea7-ac1c-cd23c4c47139",13,"Male","BANGLADESH","iOS","Fighting",13,30.28,393.64,"Dolphin",366.80,5,"Google Pay","2025-02-27",True,5,False,"2026-05-27"
"3743a5dd-55b1-444b-98b3-8660a2fc5754",53,"Female","GERMANY","Android","Sports",11,24.63,270.93,"Minnow",15.28,17,"Debit Card","2025-04-05",True,17,False,"2026-05-27"
"377e1dca-0c9c-4d86-96d8-01b5a1690475",17,"Male","SWITZERLAND","Android","Simulation",11,20.41,224.51,"Minnow",17.32,28,"Apple Pay","2025-01-15",True,28,False,"2026-05-27"
"37935b2e-9b5d-4a30-bf0f-751d105e31e3",22,"Male","EGYPT","Android","Adventure",10,28.54,285.40,"Minnow",4.11,30,"Carrier Billing","2025-07-06",True,30,False,"2026-05-27"
"37af1ed6-33b9-46ee-887a-38cce6c8f89a",32,"Female","TURKEY","iOS","Sandbox",9,26.79,241.11,"Minnow",15.55,27,"Google Pay","2025-06-01",True,27,False,"2026-05-27"
"37e20da2-f79f-469b-9270-e3f5ce1fd2d0",14,"Male","DENMARK","Android","Puzzle",13,25.8,335.40,"Minnow",14.30,8,"Apple Pay","2025-01-29",True,8,False,"2026-05-27"
"38041854-4fcc-41f7-a662-cf466afce86f",25,"Male","ITALY","iOS","Fighting",9,9.59,86.31,"Minnow",18.71,17,"Apple Pay","2025-08-08",True,17,False,"2026-05-27"
